Date,Year,Month,Day,Temperature,PO4,NO3,Secchi
10/10/2011,2011,10,10,15.10,0.77,5.96,2.00
11/10/2011,2011,10,11,15.00,1.10,5.26,1.70
12/10/2011,2011,10,12,14.60,0.66,5.89,1.60
13/10/2011,2011,10,13,14.50,1.01,7.67,1.80
14/10/2011,2011,10,14,14.30,0.79,5.77,2.00
15/10/2011,2011,10,15,NA,NA,NA,NA
16/10/2011,2011,10,16,NA,NA,NA,NA
17/10/2011,2011,10,17,14.40,0.59,4.07,2.60
18/10/2011,2011,10,18,14.40,0.61,3.51,2.00
19/10/2011,2011,10,19,14.10,0.59,3.02,0.90
20/10/2011,2011,10,20,13.20,0.89,7.64,1.00
21/10/2011,2011,10,21,12.30,1.20,15.85,0.80
22/10/2011,2011,10,22,NA,NA,NA,NA
23/10/2011,2011,10,23,NA,NA,NA,NA
24/10/2011,2011,10,24,12.90,0.71,3.59,2.80
25/10/2011,2011,10,25,NA,NA,NA,NA
26/10/2011,2011,10,26,12.20,0.32,2.52,3.40
27/10/2011,2011,10,27,13.10,0.24,1.40,3.90
28/10/2011,2011,10,28,13.20,0.36,1.17,3.90
29/10/2011,2011,10,29,NA,NA,NA,NA
30/10/2011,2011,10,30,NA,NA,NA,NA
31/10/2011,2011,10,31,13.30,0.33,1.82,3.80
01/11/2011,2011,11,1,13.20,0.40,1.42,4.30
02/11/2011,2011,11,2,13.00,0.55,1.34,5.00
03/11/2011,2011,11,3,13.10,0.61,1.49,5.10
04/11/2011,2011,11,4,12.90,0.42,2.37,5.00
05/11/2011,2011,11,5,NA,NA,NA,NA
06/11/2011,2011,11,6,NA,NA,NA,NA
07/11/2011,2011,11,7,12.40,0.74,2.48,4.50
08/11/2011,2011,11,8,12.20,0.94,2.81,5.00
09/11/2011,2011,11,9,12.20,0.34,2.51,5.00
10/11/2011,2011,11,10,11.90,0.48,2.09,6.00
11/11/2011,2011,11,11,10.80,0.55,3.30,4.60
12/11/2011,2011,11,12,NA,NA,NA,NA
13/11/2011,2011,11,13,NA,NA,NA,NA
14/11/2011,2011,11,14,11.20,0.44,1.86,5.80
15/11/2011,2011,11,15,11.00,0.40,2.37,6.40
16/11/2011,2011,11,16,11.00,0.37,2.14,5.70
17/11/2011,2011,11,17,10.60,0.59,0.41,7.00
18/11/2011,2011,11,18,10.80,0.50,1.82,6.60
19/11/2011,2011,11,19,NA,NA,NA,NA
20/11/2011,2011,11,20,NA,NA,NA,NA
21/11/2011,2011,11,21,10.70,0.85,1.88,6.20
22/11/2011,2011,11,22,10.70,0.50,2.28,7.00
23/11/2011,2011,11,23,NA,NA,NA,NA
24/11/2011,2011,11,24,11.00,NA,1.90,3.00
25/11/2011,2011,11,25,10.80,0.61,2.01,3.90
26/11/2011,2011,11,26,NA,NA,NA,NA
27/11/2011,2011,11,27,NA,NA,NA,NA
28/11/2011,2011,11,28,10.50,0.53,3.01,0.60
29/11/2011,2011,11,29,10.10,0.55,4.62,1.00
30/11/2011,2011,11,30,9.80,0.50,4.23,0.60
01/12/2011,2011,12,1,9.40,0.57,4.35,0.70
02/12/2011,2011,12,2,9.70,0.52,4.03,1.00
03/12/2011,2011,12,3,NA,NA,NA,NA
04/12/2011,2011,12,4,NA,NA,NA,NA
05/12/2011,2011,12,5,8.50,0.66,9.30,0.90
06/12/2011,2011,12,6,8.20,NA,6.18,1.00
07/12/2011,2011,12,7,8.20,0.98,8.51,0.90
08/12/2011,2011,12,8,8.50,0.89,8.52,0.90
09/12/2011,2011,12,9,NA,NA,NA,NA
10/12/2011,2011,12,10,NA,NA,NA,NA
11/12/2011,2011,12,11,NA,NA,NA,NA
12/12/2011,2011,12,12,7.20,0.69,10.08,1.00
13/12/2011,2011,12,13,NA,NA,NA,NA
14/12/2011,2011,12,14,7.20,0.76,12.52,0.50
15/12/2011,2011,12,15,7.50,0.71,10.83,0.70
16/12/2011,2011,12,16,7.60,0.89,8.19,1.00
17/12/2011,2011,12,17,NA,NA,NA,NA
18/12/2011,2011,12,18,NA,NA,NA,NA
19/12/2011,2011,12,19,7.20,1.03,8.85,0.70
20/12/2011,2011,12,20,6.60,0.88,9.32,0.90
21/12/2011,2011,12,21,7.00,0.57,8.96,1.00
22/12/2011,2011,12,22,7.00,0.71,9.53,1.00
23/12/2011,2011,12,23,7.00,0.77,9.52,1.00
24/12/2011,2011,12,24,NA,NA,NA,NA
25/12/2011,2011,12,25,NA,NA,NA,NA
26/12/2011,2011,12,26,NA,NA,NA,NA
27/12/2011,2011,12,27,NA,NA,NA,NA
28/12/2011,2011,12,28,7.00,0.88,10.54,1.50
29/12/2011,2011,12,29,7.00,0.59,10.41,0.60
30/12/2011,2011,12,30,6.90,0.76,10.28,0.60
31/12/2011,2011,12,31,NA,NA,NA,NA
01/01/2012,2012,1,1,NA,NA,NA,NA
02/01/2012,2012,1,2,6.70,0.66,8.95,1.00
03/01/2012,2012,1,3,6.60,0.72,9.82,1.20
04/01/2012,2012,1,4,6.50,0.60,8.81,0.90
05/01/2012,2012,1,5,NA,NA,NA,NA
06/01/2012,2012,1,6,6.80,0.59,20.08,0.60
07/01/2012,2012,1,7,NA,NA,NA,NA
08/01/2012,2012,1,8,NA,NA,NA,NA
09/01/2012,2012,1,9,6.10,0.57,18.36,1.20
10/01/2012,2012,1,10,6.30,0.52,16.53,0.90
11/01/2012,2012,1,11,6.20,0.29,17.80,1.20
12/01/2012,2012,1,12,6.50,0.36,18.25,0.90
13/01/2012,2012,1,13,6.20,0.29,16.75,0.60
14/01/2012,2012,1,14,NA,NA,NA,NA
15/01/2012,2012,1,15,NA,NA,NA,NA
16/01/2012,2012,1,16,5.90,0.79,22.12,1.10
17/01/2012,2012,1,17,5.90,0.63,24.95,1.10
18/01/2012,2012,1,18,5.80,0.55,21.41,1.10
19/01/2012,2012,1,19,5.90,0.61,20.64,1.00
20/01/2012,2012,1,20,5.70,0.70,26.48,1.00
21/01/2012,2012,1,21,NA,NA,NA,NA
22/01/2012,2012,1,22,NA,NA,NA,NA
23/01/2012,2012,1,23,5.60,0.71,26.54,1.10
24/01/2012,2012,1,24,5.50,0.69,27.20,0.80
25/01/2012,2012,1,25,5.00,0.79,40.37,1.00
26/01/2012,2012,1,26,5.00,0.72,26.77,1.00
27/01/2012,2012,1,27,5.20,0.62,27.38,1.10
28/01/2012,2012,1,28,NA,NA,NA,NA
29/01/2012,2012,1,29,NA,NA,NA,NA
30/01/2012,2012,1,30,5.00,0.81,16.12,1.40
31/01/2012,2012,1,31,4.10,0.52,13.17,1.20
01/02/2012,2012,2,1,4.50,0.48,13.43,1.20
02/02/2012,2012,2,2,3.80,0.48,13.49,1.50
03/02/2012,2012,2,3,3.80,0.46,17.46,2.60
04/02/2012,2012,2,4,NA,NA,NA,NA
05/02/2012,2012,2,5,NA,NA,NA,NA
06/02/2012,2012,2,6,3.50,0.50,18.28,1.80
07/02/2012,2012,2,7,3.40,0.52,10.83,2.40
08/02/2012,2012,2,8,3.00,0.54,12.06,2.50
09/02/2012,2012,2,9,3.40,0.67,13.65,2.00
10/02/2012,2012,2,10,2.70,1.34,23.27,2.00
11/02/2012,2012,2,11,NA,NA,NA,NA
12/02/2012,2012,2,12,NA,NA,NA,NA
13/02/2012,2012,2,13,3.90,0.81,14.25,2.70
14/02/2012,2012,2,14,3.90,0.84,14.02,1.70
15/02/2012,2012,2,15,4.20,0.58,13.09,1.30
16/02/2012,2012,2,16,3.10,1.10,22.18,1.60
17/02/2012,2012,2,17,4.00,0.88,17.57,1.60
18/02/2012,2012,2,18,NA,NA,NA,NA
19/02/2012,2012,2,19,NA,NA,NA,NA
20/02/2012,2012,2,20,4.00,0.83,19.27,1.90
21/02/2012,2012,2,21,3.30,0.71,23.75,1.00
22/02/2012,2012,2,22,3.90,0.66,20.87,1.20
23/02/2012,2012,2,23,4.00,0.65,21.52,1.60
24/02/2012,2012,2,24,4.10,0.61,19.91,1.80
25/02/2012,2012,2,25,NA,NA,NA,NA
26/02/2012,2012,2,26,NA,NA,NA,NA
27/02/2012,2012,2,27,4.10,0.57,18.33,1.90
28/02/2012,2012,2,28,4.20,0.56,15.87,2.50
29/02/2012,2012,2,29,4.30,0.56,17.14,2.70
01/03/2012,2012,3,1,4.50,0.88,18.38,2.50
02/03/2012,2012,3,2,4.20,NA,21.58,2.90
03/03/2012,2012,3,3,NA,NA,NA,NA
04/03/2012,2012,3,4,NA,NA,NA,NA
05/03/2012,2012,3,5,4.10,0.86,16.93,2.60
06/03/2012,2012,3,6,3.70,0.52,18.44,3.80
07/03/2012,2012,3,7,4.00,0.56,17.27,3.80
08/03/2012,2012,3,8,4.00,0.74,15.39,2.20
09/03/2012,2012,3,9,4.20,0.57,15.96,2.00
10/03/2012,2012,3,10,NA,NA,NA,NA
11/03/2012,2012,3,11,NA,NA,NA,NA
12/03/2012,2012,3,12,4.50,0.59,16.78,2.30
13/03/2012,2012,3,13,4.60,0.86,16.49,2.10
14/03/2012,2012,3,14,4.50,0.52,9.23,2.40
15/03/2012,2012,3,15,4.60,0.81,19.90,2.80
16/03/2012,2012,3,16,4.60,NA,18.76,3.20
17/03/2012,2012,3,17,NA,NA,NA,NA
18/03/2012,2012,3,18,NA,NA,NA,NA
19/03/2012,2012,3,19,4.80,0.57,21.20,2.00
20/03/2012,2012,3,20,5.10,0.65,19.93,3.00
21/03/2012,2012,3,21,5.10,0.72,18.83,3.10
22/03/2012,2012,3,22,5.40,0.66,22.93,3.00
23/03/2012,2012,3,23,5.60,1.33,26.23,2.70
24/03/2012,2012,3,24,NA,NA,NA,NA
25/03/2012,2012,3,25,NA,NA,NA,NA
26/03/2012,2012,3,26,5.70,0.63,22.92,2.50
27/03/2012,2012,3,27,5.80,1.37,28.77,3.50
28/03/2012,2012,3,28,6.10,1.43,34.33,2.20
29/03/2012,2012,3,29,6.30,1.01,31.39,2.00
30/03/2012,2012,3,30,5.90,0.90,27.75,2.10
31/03/2012,2012,3,31,NA,NA,NA,NA
01/04/2012,2012,4,1,NA,NA,NA,NA
02/04/2012,2012,4,2,5.70,0.71,23.52,1.80
03/04/2012,2012,4,3,5.80,0.48,25.83,1.80
04/04/2012,2012,4,4,5.80,0.49,30.69,1.90
05/04/2012,2012,4,5,6.00,1.05,35.65,1.70
06/04/2012,2012,4,6,NA,NA,NA,NA
07/04/2012,2012,4,7,NA,NA,NA,NA
08/04/2012,2012,4,8,NA,NA,NA,NA
09/04/2012,2012,4,9,NA,NA,NA,NA
10/04/2012,2012,4,10,6.00,0.58,28.13,3.80
11/04/2012,2012,4,11,NA,NA,NA,NA
12/04/2012,2012,4,12,6.60,0.46,36.22,4.00
13/04/2012,2012,4,13,7.10,0.95,33.51,3.10
14/04/2012,2012,4,14,NA,NA,NA,NA
15/04/2012,2012,4,15,NA,NA,NA,NA
16/04/2012,2012,4,16,6.70,0.72,24.87,3.00
17/04/2012,2012,4,17,6.90,1.30,36.18,2.40
18/04/2012,2012,4,18,7.00,1.49,41.09,2.30
19/04/2012,2012,4,19,6.90,1.41,33.12,3.30
20/04/2012,2012,4,20,6.90,1.25,30.22,4.00
21/04/2012,2012,4,21,NA,NA,NA,NA
22/04/2012,2012,4,22,NA,NA,NA,NA
23/04/2012,2012,4,23,6.90,0.44,15.79,3.80
24/04/2012,2012,4,24,6.80,0.27,21.04,3.90
25/04/2012,2012,4,25,7.00,0.28,19.47,4.00
26/04/2012,2012,4,26,7.00,0.87,16.44,4.80
27/04/2012,2012,4,27,7.20,0.12,13.50,5.00
28/04/2012,2012,4,28,NA,NA,NA,NA
29/04/2012,2012,4,29,NA,NA,NA,NA
30/04/2012,2012,4,30,7.80,0.17,14.76,4.20
01/05/2012,2012,5,1,NA,NA,NA,NA
02/05/2012,2012,5,2,8.20,0.19,22.41,5.00
03/05/2012,2012,5,3,8.60,0.08,15.19,7.00
04/05/2012,2012,5,4,8.60,0.17,13.45,5.00
05/05/2012,2012,5,5,NA,NA,NA,NA
06/05/2012,2012,5,6,NA,NA,NA,NA
07/05/2012,2012,5,7,8.70,0.26,13.41,6.20
08/05/2012,2012,5,8,9.10,0.61,14.41,5.00
09/05/2012,2012,5,9,8.40,0.16,12.60,7.00
10/05/2012,2012,5,10,8.50,0.20,9.19,6.80
11/05/2012,2012,5,11,8.50,0.17,9.51,8.00
12/05/2012,2012,5,12,NA,NA,NA,NA
13/05/2012,2012,5,13,NA,NA,NA,NA
14/05/2012,2012,5,14,9.20,0.15,13.13,7.20
15/05/2012,2012,5,15,9.30,0.03,9.18,8.00
16/05/2012,2012,5,16,9.00,0.11,10.43,5.80
17/05/2012,2012,5,17,NA,NA,NA,NA
18/05/2012,2012,5,18,9.60,0.17,11.54,4.10
19/05/2012,2012,5,19,NA,NA,NA,NA
20/05/2012,2012,5,20,NA,NA,NA,NA
21/05/2012,2012,5,21,10.70,0.17,13.23,7.40
22/05/2012,2012,5,22,11.20,0.27,12.78,7.70
23/05/2012,2012,5,23,11.20,0.22,12.95,7.20
24/05/2012,2012,5,24,11.50,0.69,13.10,8.00
25/05/2012,2012,5,25,12.00,0.17,14.40,8.70
26/05/2012,2012,5,26,NA,NA,NA,NA
27/05/2012,2012,5,27,NA,NA,NA,NA
28/05/2012,2012,5,28,NA,NA,NA,NA
29/05/2012,2012,5,29,11.80,0.63,7.27,6.70
30/05/2012,2012,5,30,12.40,0.26,10.84,5.60
31/05/2012,2012,5,31,12.10,0.01,6.63,7.00
01/06/2012,2012,6,1,11.50,0.01,6.74,7.50
02/06/2012,2012,6,2,NA,NA,NA,NA
03/06/2012,2012,6,3,NA,NA,NA,NA
04/06/2012,2012,6,4,10.90,0.30,8.51,6.50
05/06/2012,2012,6,5,10.50,0.06,5.32,6.70
06/06/2012,2012,6,6,11.00,0.01,4.67,6.80
07/06/2012,2012,6,7,11.80,0.17,5.65,7.20
08/06/2012,2012,6,8,12.40,0.02,5.40,6.50
09/06/2012,2012,6,9,NA,NA,NA,NA
10/06/2012,2012,6,10,NA,NA,NA,NA
11/06/2012,2012,6,11,11.80,0.01,5.91,5.80
12/06/2012,2012,6,12,12.60,0.03,6.40,6.80
13/06/2012,2012,6,13,12.70,0.01,3.97,6.00
14/06/2012,2012,6,14,12.40,0.38,5.82,6.00
15/06/2012,2012,6,15,12.70,0.01,5.21,7.20
16/06/2012,2012,6,16,NA,NA,NA,NA
17/06/2012,2012,6,17,NA,NA,NA,NA
18/06/2012,2012,6,18,12.70,NA,4.38,6.40
19/06/2012,2012,6,19,12.80,0.35,4.01,7.50
20/06/2012,2012,6,20,13.00,0.72,3.80,6.90
21/06/2012,2012,6,21,13.60,0.72,4.33,6.80
22/06/2012,2012,6,22,13.30,0.41,3.27,6.60
23/06/2012,2012,6,23,NA,NA,NA,NA
24/06/2012,2012,6,24,NA,NA,NA,NA
25/06/2012,2012,6,25,13.10,0.45,2.87,4.10
26/06/2012,2012,6,26,13.00,0.22,3.55,3.80
27/06/2012,2012,6,27,13.30,0.12,3.93,6.60
28/06/2012,2012,6,28,13.50,0.15,3.29,7.00
29/06/2012,2012,6,29,14.90,0.41,2.70,6.60
30/06/2012,2012,6,30,NA,NA,NA,NA
01/07/2012,2012,7,1,NA,NA,NA,NA
02/07/2012,2012,7,2,14.10,0.37,2.97,6.90
03/07/2012,2012,7,3,14.30,0.32,2.83,7.70
04/07/2012,2012,7,4,15.00,0.30,2.86,7.70
05/07/2012,2012,7,5,15.20,0.39,2.85,7.00
06/07/2012,2012,7,6,15.20,0.20,3.05,6.70
07/07/2012,2012,7,7,NA,NA,NA,NA
08/07/2012,2012,7,8,NA,NA,NA,NA
09/07/2012,2012,7,9,14.90,0.29,3.03,5.00
10/07/2012,2012,7,10,15.20,0.32,2.96,2.70
11/07/2012,2012,7,11,15.30,0.51,3.05,3.10
12/07/2012,2012,7,12,14.80,0.17,2.93,6.00
13/07/2012,2012,7,13,15.30,0.46,2.63,4.90
14/07/2012,2012,7,14,NA,NA,NA,NA
15/07/2012,2012,7,15,NA,NA,NA,NA
16/07/2012,2012,7,16,15.40,0.16,3.57,7.00
17/07/2012,2012,7,17,15.80,0.28,3.73,6.70
18/07/2012,2012,7,18,16.20,0.24,2.77,8.00
19/07/2012,2012,7,19,16.10,0.35,1.74,7.00
20/07/2012,2012,7,20,15.70,0.17,2.09,3.80
21/07/2012,2012,7,21,NA,NA,NA,NA
22/07/2012,2012,7,22,NA,NA,NA,NA
23/07/2012,2012,7,23,16.20,0.67,2.15,6.50
24/07/2012,2012,7,24,16.60,0.44,2.01,8.50
25/07/2012,2012,7,25,17.00,0.41,1.56,7.80
26/07/2012,2012,7,26,17.40,0.42,1.03,5.80
27/07/2012,2012,7,27,17.60,0.44,1.92,5.00
28/07/2012,2012,7,28,NA,NA,NA,NA
29/07/2012,2012,7,29,NA,NA,NA,NA
30/07/2012,2012,7,30,17.20,0.14,0.95,7.80
31/07/2012,2012,7,31,16.90,0.09,1.05,6.00
01/08/2012,2012,8,1,16.80,0.15,1.50,6.00
02/08/2012,2012,8,2,17.20,0.27,1.18,6.80
03/08/2012,2012,8,3,17.00,0.28,1.41,7.00
04/08/2012,2012,8,4,NA,NA,NA,NA
05/08/2012,2012,8,5,NA,NA,NA,NA
06/08/2012,2012,8,6,17.40,0.09,1.94,6.50
07/08/2012,2012,8,7,17.00,NA,1.42,4.80
08/08/2012,2012,8,8,17.00,0.47,1.74,4.30
09/08/2012,2012,8,9,17.10,0.46,1.55,4.70
10/08/2012,2012,8,10,17.50,NA,1.23,4.70
11/08/2012,2012,8,11,NA,NA,NA,NA
12/08/2012,2012,8,12,NA,NA,NA,NA
13/08/2012,2012,8,13,17.50,0.29,1.81,4.50
14/08/2012,2012,8,14,17.50,0.39,0.89,5.20
15/08/2012,2012,8,15,17.50,0.10,0.76,4.20
16/08/2012,2012,8,16,17.60,0.29,0.61,3.90
17/08/2012,2012,8,17,17.50,0.09,0.69,4.30
18/08/2012,2012,8,18,NA,NA,NA,NA
19/08/2012,2012,8,19,NA,NA,NA,NA
20/08/2012,2012,8,20,18.20,0.46,1.96,5.50
21/08/2012,2012,8,21,18.00,0.22,1.20,5.00
22/08/2012,2012,8,22,18.00,0.06,1.03,5.10
23/08/2012,2012,8,23,17.90,0.52,0.82,3.10
24/08/2012,2012,8,24,18.00,0.20,1.65,5.10
25/08/2012,2012,8,25,NA,NA,NA,NA
26/08/2012,2012,8,26,NA,NA,NA,NA
27/08/2012,2012,8,27,17.50,0.37,1.47,3.10
28/08/2012,2012,8,28,17.90,0.69,1.39,4.80
29/08/2012,2012,8,29,17.90,0.36,1.00,5.00
30/08/2012,2012,8,30,NA,0.57,1.06,NA
31/08/2012,2012,8,31,17.80,0.37,0.71,4.30
01/09/2012,2012,9,1,NA,NA,NA,NA
02/09/2012,2012,9,2,NA,NA,NA,NA
03/09/2012,2012,9,3,17.50,0.69,1.53,4.70
04/09/2012,2012,9,4,17.90,0.57,0.40,3.90
05/09/2012,2012,9,5,17.80,0.28,1.18,4.10
06/09/2012,2012,9,6,17.50,0.46,1.44,3.90
07/09/2012,2012,9,7,17.50,0.48,1.29,2.80
08/09/2012,2012,9,8,NA,NA,NA,NA
09/09/2012,2012,9,9,NA,NA,NA,NA
10/09/2012,2012,9,10,17.90,0.64,1.87,4.00
11/09/2012,2012,9,11,17.90,0.59,2.15,4.50
12/09/2012,2012,9,12,17.50,0.48,1.85,4.00
13/09/2012,2012,9,13,17.30,0.57,2.54,3.60
14/09/2012,2012,9,14,17.40,0.50,3.25,2.60
15/09/2012,2012,9,15,NA,NA,NA,NA
16/09/2012,2012,9,16,NA,NA,NA,NA
17/09/2012,2012,9,17,17.20,0.99,3.35,2.80
18/09/2012,2012,9,18,17.00,1.10,2.86,3.00
19/09/2012,2012,9,19,16.60,0.95,3.05,2.10
20/09/2012,2012,9,20,16.40,0.70,2.60,2.10
21/09/2012,2012,9,21,16.20,0.59,3.79,2.00
22/09/2012,2012,9,22,NA,NA,NA,NA
23/09/2012,2012,9,23,NA,NA,NA,NA
24/09/2012,2012,9,24,NA,NA,NA,NA
25/09/2012,2012,9,25,15.80,0.73,3.66,1.80
26/09/2012,2012,9,26,15.50,1.04,3.27,2.90
27/09/2012,2012,9,27,15.80,1.04,2.97,3.70
28/09/2012,2012,9,28,15.40,0.64,2.89,2.50
29/09/2012,2012,9,29,NA,NA,NA,NA
30/09/2012,2012,9,30,NA,NA,NA,NA
01/10/2012,2012,10,1,15.40,0.60,2.66,1.80
02/10/2012,2012,10,2,NA,NA,NA,NA
03/10/2012,2012,10,3,NA,NA,NA,NA
04/10/2012,2012,10,4,15.10,0.71,1.86,2.60
05/10/2012,2012,10,5,15.20,0.46,1.45,2.60
06/10/2012,2012,10,6,NA,NA,NA,NA
07/10/2012,2012,10,7,NA,NA,NA,NA
08/10/2012,2012,10,8,14.40,0.58,2.98,2.00
09/10/2012,2012,10,9,13.90,0.94,4.03,1.50
10/10/2012,2012,10,10,13.30,NA,7.60,2.00
11/10/2012,2012,10,11,13.10,NA,9.58,2.10
12/10/2012,2012,10,12,13.10,NA,5.95,2.50
13/10/2012,2012,10,13,NA,NA,NA,NA
14/10/2012,2012,10,14,NA,NA,NA,NA
15/10/2012,2012,10,15,13.50,0.72,2.95,3.20
16/10/2012,2012,10,16,13.60,0.46,2.14,2.80
17/10/2012,2012,10,17,13.30,0.55,1.58,1.80
18/10/2012,2012,10,18,13.80,0.59,2.39,2.00
19/10/2012,2012,10,19,13.80,0.56,1.78,3.80
20/10/2012,2012,10,20,NA,NA,NA,NA
21/10/2012,2012,10,21,NA,NA,NA,NA
22/10/2012,2012,10,22,13.80,0.67,1.19,3.60
23/10/2012,2012,10,23,13.70,0.82,0.58,3.40
24/10/2012,2012,10,24,13.80,0.58,1.02,5.80
25/10/2012,2012,10,25,13.50,0.94,1.10,4.40
26/10/2012,2012,10,26,13.00,0.63,1.52,1.00
27/10/2012,2012,10,27,NA,NA,NA,NA
28/10/2012,2012,10,28,NA,NA,NA,NA
29/10/2012,2012,10,29,NA,NA,NA,NA
30/10/2012,2012,10,30,12.40,0.90,2.14,3.80
31/10/2012,2012,10,31,12.10,0.66,1.14,3.50
01/11/2012,2012,11,1,11.90,1.36,1.08,3.60
02/11/2012,2012,11,2,11.60,0.63,1.32,3.30
03/11/2012,2012,11,3,NA,NA,NA,NA
04/11/2012,2012,11,4,NA,NA,NA,NA
05/11/2012,2012,11,5,11.30,1.20,2.31,3.60
06/11/2012,2012,11,6,11.20,0.60,1.33,4.00
07/11/2012,2012,11,7,11.40,1.17,0.93,3.40
08/11/2012,2012,11,8,11.10,1.06,1.15,1.70
09/11/2012,2012,11,9,11.10,1.03,1.85,1.70
10/11/2012,2012,11,10,NA,NA,NA,NA
11/11/2012,2012,11,11,NA,NA,NA,NA
12/11/2012,2012,11,12,10.80,0.64,2.28,3.40
13/11/2012,2012,11,13,10.30,0.59,1.79,4.20
14/11/2012,2012,11,14,10.80,0.63,1.81,4.40
15/11/2012,2012,11,15,10.90,0.53,1.74,4.20
16/11/2012,2012,11,16,10.60,0.69,1.99,4.60
17/11/2012,2012,11,17,NA,NA,NA,NA
18/11/2012,2012,11,18,NA,NA,NA,NA
19/11/2012,2012,11,19,10.50,0.78,2.17,5.00
20/11/2012,2012,11,20,10.40,0.68,1.66,5.00
21/11/2012,2012,11,21,9.80,0.43,1.71,5.00
22/11/2012,2012,11,22,10.10,0.66,1.88,4.50
23/11/2012,2012,11,23,10.00,0.68,1.98,2.10
24/11/2012,2012,11,24,NA,NA,NA,NA
25/11/2012,2012,11,25,NA,NA,NA,NA
26/11/2012,2012,11,26,10.00,0.88,1.70,0.70
27/11/2012,2012,11,27,8.90,0.93,1.61,1.50
28/11/2012,2012,11,28,9.70,0.84,1.81,1.70
29/11/2012,2012,11,29,9.50,NA,1.68,1.90
30/11/2012,2012,11,30,NA,NA,NA,NA
01/12/2012,2012,12,1,NA,NA,NA,NA
02/12/2012,2012,12,2,NA,NA,NA,NA
03/12/2012,2012,12,3,8.80,0.47,1.81,2.80
04/12/2012,2012,12,4,8.80,0.60,1.48,2.80
05/12/2012,2012,12,5,8.20,0.53,2.18,3.00
06/12/2012,2012,12,6,8.00,0.62,1.64,1.80
07/12/2012,2012,12,7,8.20,0.70,2.03,1.80
08/12/2012,2012,12,8,NA,NA,NA,NA
09/12/2012,2012,12,9,NA,NA,NA,NA
10/12/2012,2012,12,10,7.60,0.57,3.01,1.40
11/12/2012,2012,12,11,6.40,0.54,2.68,2.30
12/12/2012,2012,12,12,7.40,0.64,3.24,2.30
13/12/2012,2012,12,13,7.10,0.54,2.03,2.60
14/12/2012,2012,12,14,6.80,0.49,3.24,3.00
15/12/2012,2012,12,15,NA,NA,NA,NA
16/12/2012,2012,12,16,NA,NA,NA,NA
17/12/2012,2012,12,17,7.30,0.47,3.47,4.50
18/12/2012,2012,12,18,7.20,0.59,3.74,5.30
19/12/2012,2012,12,19,7.20,0.72,3.81,4.70
20/12/2012,2012,12,20,6.80,NA,4.15,4.70
21/12/2012,2012,12,21,6.20,0.52,4.06,3.30
22/12/2012,2012,12,22,NA,NA,NA,NA
23/12/2012,2012,12,23,NA,NA,NA,NA
24/12/2012,2012,12,24,NA,NA,NA,NA
25/12/2012,2012,12,25,NA,NA,NA,NA
26/12/2012,2012,12,26,NA,NA,NA,NA
27/12/2012,2012,12,27,6.60,0.61,6.38,3.00
28/12/2012,2012,12,28,6.20,0.61,4.92,3.30
29/12/2012,2012,12,29,NA,NA,NA,NA
30/12/2012,2012,12,30,NA,NA,NA,NA
31/12/2012,2012,12,31,NA,NA,NA,NA
01/01/2013,2013,1,1,NA,NA,NA,NA
02/01/2013,2013,1,2,6.30,0.61,6.80,2.80
03/01/2013,2013,1,3,6.60,0.25,3.85,2.80
04/01/2013,2013,1,4,6.50,NA,2.47,3.00
05/01/2013,2013,1,5,NA,NA,NA,NA
06/01/2013,2013,1,6,NA,NA,NA,NA
07/01/2013,2013,1,7,6.40,0.67,6.84,4.00
08/01/2013,2013,1,8,6.50,0.53,6.22,4.80
09/01/2013,2013,1,9,6.50,0.84,5.03,6.00
10/01/2013,2013,1,10,6.30,0.72,5.24,6.80
11/01/2013,2013,1,11,6.00,0.44,6.40,6.00
12/01/2013,2013,1,12,NA,NA,NA,NA
13/01/2013,2013,1,13,NA,NA,NA,NA
14/01/2013,2013,1,14,5.20,0.59,8.61,5.50
15/01/2013,2013,1,15,5.20,0.51,6.64,5.80
16/01/2013,2013,1,16,5.00,0.71,6.36,4.80
17/01/2013,2013,1,17,5.00,0.59,6.30,5.50
18/01/2013,2013,1,18,5.00,0.75,7.23,5.50
19/01/2013,2013,1,19,NA,NA,NA,NA
20/01/2013,2013,1,20,NA,NA,NA,NA
21/01/2013,2013,1,21,NA,NA,NA,NA
22/01/2013,2013,1,22,4.00,0.67,15.65,2.70
23/01/2013,2013,1,23,4.30,0.43,6.71,5.20
24/01/2013,2013,1,24,4.10,0.66,9.42,5.20
25/01/2013,2013,1,25,4.10,0.65,9.53,5.20
26/01/2013,2013,1,26,NA,NA,NA,NA
27/01/2013,2013,1,27,NA,NA,NA,NA
28/01/2013,2013,1,28,4.10,0.69,8.83,3.80
29/01/2013,2013,1,29,4.20,NA,7.90,3.20
30/01/2013,2013,1,30,4.80,NA,8.04,4.80
31/01/2013,2013,1,31,4.70,NA,8.63,1.20
01/02/2013,2013,2,1,4.70,0.57,9.85,1.20
02/02/2013,2013,2,2,NA,NA,NA,NA
03/02/2013,2013,2,3,NA,NA,NA,NA
04/02/2013,2013,2,4,4.20,0.96,7.97,1.20
05/02/2013,2013,2,5,4.10,0.58,11.17,1.50
06/02/2013,2013,2,6,3.80,NA,13.67,1.50
07/02/2013,2013,2,7,3.40,0.67,15.43,1.50
